year,month,code,description,description,price
2019,10,HKD,DÒLAR HONG KONG,8.5249
2019,11,GBP,LLIURA ESTERLINA,0.858
2019,11,DKK,CORONA DANESA,7.358
2019,11,NOK,CORONA NORUEGA,10.0338
2019,11,SEK,CORONA SUECA,10.5776
2019,11,CHF,FRANC SUÍS,1.0933
2019,11,USD,DÒLAR USA,1.1047
2019,11,CAD,DÒLAR CANADENC,1.4406
2019,11,JPY,IEN,119.3145
2019,11,HKD,DÒLAR HONG KONG,8.5872
2019,12,GBP,Lliura esterlina,0.8518
2019,12,DKK,Corona danesa,7.3601
2019,12,NOK,Corona noruega,9.9558
2019,12,SEK,Corona sueca,10.5083
2019,12,CHF,Franc suís,1.0913
2019,12,USD,Dòlar usa,1.1007
2019,12,CAD,Dòlar canadenc,1.455
2019,12,JPY,Ien,119.0169
2019,12,HKD,Dòlar Hong Kong,8.5316
2018,01,GBP,LLIURA ESTERLINA,0.8812
2018,01,DKK,CORONA DANESA,7.3497
2018,01,NOK,CORONA NORUEGA,9.7602
2018,01,SEK,CORONA SUECA,9.8237
2018,01,CHF,FRANC SUÍS,1.1619
2018,01,USD,DÒLAR USA,1.1798
2018,01,CAD,DÒLAR CANADENC,1.5129
2018,01,JPY,IEN,132.642
2018,01,HKD,DÒLAR HONG KONG,9.138
2018,02,GBP,LLIURA ESTERLINA,0.8577
2018,02,DKK,CORONA DANESA,7.1837
2018,02,NOK,CORONA NORUEGA,9.2816
2018,02,SEK,CORONA SUECA,9.5009
2018,02,CHF,FRANC SUÍS,1.1501
2018,02,USD,DÒLAR USA,1.2008
2018,02,CAD,DÒLAR CANADENC,1.4774
2018,02,JPY,IEN,131.201
2018,02,HKD,DÒLAR HONG KONG,9.1829
2018,03,GBP,LLIURA ESTERLINA,0.8784
2018,03,DKK,CORONA DANESA,7.3538
2018,03,NOK,CORONA NORUEGA,9.5486
2018,03,SEK,CORONA SUECA,9.8638
2018,03,CHF,FRANC SUÍS,1.1507
2018,03,USD,DÒLAR USA,1.2294
2018,03,CAD,DÒLAR CANADENC,1.5485
2018,03,JPY,IEN,131.413
2018,03,HKD,DÒLAR HONG KONG,9.5326
2018,04,GBP,LLIURA ESTERLINA,0.8714
2018,04,DKK,CORONA DANESA,7.3551
2018,04,NOK,CORONA NORUEGA,9.3617
2018,04,SEK,CORONA SUECA,9.9358
2018,04,CHF,FRANC SUÍS,1.1666
2018,04,USD,DÒLAR USA,1.22
2018,04,CAD,DÒLAR CANADENC,1.5886
2018,04,JPY,IEN,129.4502
2018,04,HKD,DÒLAR HONG KONG,9.4849
2018,05,GBP,LLIURA ESTERLINA,0.8624
2018,05,DKK,CORONA DANESA,7.3544
2018,05,NOK,CORONA NORUEGA,9.4806
2018,05,SEK,CORONA SUECA,10.2664
2018,05,CHF,FRANC SUÍS,1.1907
